,tic,share_price,model_name,action,no_of_shares_for_action,amount_for_action,balance_left,total_asset_value,return_ratio,total_no_of_shares
2190,INFY.NS,696.22,ddpg,sell,0.0,0.0,625.84,972300.1481372071,0.97,0.0
2191,TCS.NS,2032.79,ddpg,buy,0.0,0.0,625.84,972300.1481372071,0.97,478.0
2192,INFY.NS,694.53,ddpg,sell,0.0,0.0,625.84,989510.3981372071,0.99,0.0
2193,TCS.NS,2068.8,ddpg,buy,0.0,0.0,625.84,989510.3981372071,0.99,478.0
2194,INFY.NS,682.98,ddpg,sell,0.0,0.0,625.84,970236.7106372071,0.97,0.0
2195,TCS.NS,2028.47,ddpg,buy,0.0,0.0,625.84,970236.7106372071,0.97,478.0
2196,INFY.NS,671.43,ddpg,sell,0.0,0.0,625.84,957036.0231372071,0.96,0.0
2197,TCS.NS,2000.86,ddpg,buy,0.0,0.0,625.84,957036.0231372071,0.96,478.0
2198,INFY.NS,667.07,ddpg,sell,0.0,0.0,625.84,952534.2106372071,0.95,0.0
2199,TCS.NS,1991.44,ddpg,buy,0.0,0.0,625.84,952534.2106372071,0.95,478.0
2200,INFY.NS,680.31,ddpg,sell,0.0,0.0,625.84,959990.3981372071,0.96,0.0
2201,TCS.NS,2007.04,ddpg,buy,0.0,0.0,625.84,959990.3981372071,0.96,478.0
2202,INFY.NS,682.69,ddpg,sell,0.0,0.0,625.84,960928.2106372071,0.96,0.0
2203,TCS.NS,2009.0,ddpg,buy,0.0,0.0,625.84,960928.2106372071,0.96,478.0
2204,INFY.NS,692.63,ddpg,sell,0.0,0.0,625.84,956379.4606372071,0.96,0.0
2205,TCS.NS,1999.48,ddpg,buy,0.0,0.0,625.84,956379.4606372071,0.96,478.0
2206,INFY.NS,684.53,ddpg,sell,0.0,0.0,625.84,959427.5856372071,0.96,0.0
2207,TCS.NS,2005.86,ddpg,buy,0.0,0.0,625.84,959427.5856372071,0.96,478.0
2208,INFY.NS,682.74,ddpg,sell,0.0,0.0,625.84,951619.6481372071,0.95,0.0
2209,TCS.NS,1989.53,ddpg,buy,0.0,0.0,625.84,951619.6481372071,0.95,478.0
2210,INFY.NS,699.18,ddpg,sell,0.0,0.0,625.84,955066.4606372071,0.96,0.0
2211,TCS.NS,1996.74,ddpg,buy,0.0,0.0,625.84,955066.4606372071,0.96,478.0
2212,INFY.NS,692.88,ddpg,sell,0.0,0.0,625.84,958302.0231372071,0.96,0.0
2213,TCS.NS,2003.51,ddpg,buy,0.0,0.0,625.84,958302.0231372071,0.96,478.0
2214,INFY.NS,679.63,ddpg,sell,0.0,0.0,625.84,946062.6481372071,0.95,0.0
2215,TCS.NS,1977.9,ddpg,buy,0.0,0.0,625.84,946062.6481372071,0.95,478.0
2216,INFY.NS,725.91,ddpg,sell,0.0,0.0,625.84,994246.7731372071,0.99,0.0
2217,TCS.NS,2078.7,ddpg,buy,0.0,0.0,625.84,994246.7731372071,0.99,478.0
2218,INFY.NS,709.95,ddpg,sell,0.0,0.0,625.84,986180.7106372071,0.99,0.0
2219,TCS.NS,2061.83,ddpg,buy,0.0,0.0,625.84,986180.7106372071,0.99,478.0
2220,INFY.NS,714.03,ddpg,sell,0.0,0.0,625.84,977036.5231372071,0.98,0.0
2221,TCS.NS,2042.7,ddpg,buy,0.0,0.0,625.84,977036.5231372071,0.98,478.0
2222,INFY.NS,710.1,ddpg,sell,0.0,0.0,625.84,981678.8356372071,0.98,0.0
2223,TCS.NS,2052.41,ddpg,buy,0.0,0.0,625.84,981678.8356372071,0.98,478.0
2224,INFY.NS,734.06,ddpg,sell,0.0,0.0,625.84,1012207.0856372071,1.01,0.0
2225,TCS.NS,2116.28,ddpg,buy,0.0,0.0,625.84,1012207.0856372071,1.01,478.0
2226,INFY.NS,739.98,ddpg,sell,0.0,0.0,625.84,1032137.0856372071,1.03,0.0
2227,TCS.NS,2157.97,ddpg,buy,0.0,0.0,625.84,1032137.0856372071,1.03,478.0
2228,INFY.NS,741.24,ddpg,sell,0.0,0.0,625.84,1061938.7106372071,1.06,0.0
2229,TCS.NS,2220.32,ddpg,buy,0.0,0.0,625.84,1061938.7106372071,1.06,478.0
2230,INFY.NS,770.49,ddpg,sell,0.0,0.0,625.84,1065080.4606372071,1.07,0.0
2231,TCS.NS,2226.89,ddpg,buy,0.0,0.0,625.84,1065080.4606372071,1.07,478.0
2232,INFY.NS,751.62,ddpg,sell,0.0,0.0,625.84,1041164.5231372071,1.04,0.0
2233,TCS.NS,2176.86,ddpg,buy,0.0,0.0,625.84,1041164.5231372071,1.04,478.0
2234,INFY.NS,758.41,ddpg,sell,0.0,0.0,625.84,1034341.3356372071,1.03,0.0
2235,TCS.NS,2162.58,ddpg,buy,0.0,0.0,625.84,1034341.3356372071,1.03,478.0
2236,INFY.NS,758.56,ddpg,sell,0.0,0.0,625.84,1042782.2731372071,1.04,0.0
2237,TCS.NS,2180.24,ddpg,buy,0.0,0.0,625.84,1042782.2731372071,1.04,478.0
2238,INFY.NS,773.31,ddpg,sell,0.0,0.0,625.84,1041680.2106372071,1.04,0.0
2239,TCS.NS,2177.94,ddpg,buy,0.0,0.0,625.84,1041680.2106372071,1.04,478.0
2240,INFY.NS,759.92,ddpg,sell,0.0,0.0,625.84,1019147.5856372071,1.02,0.0
2241,TCS.NS,2130.8,ddpg,buy,0.0,0.0,625.84,1019147.5856372071,1.02,478.0
2242,INFY.NS,806.2,ddpg,sell,0.0,0.0,625.84,1048198.5231372071,1.05,0.0
