date,action,tic,num_of_shares,price,total_num_shares,balance
2022-10-07,buy,TATASTEEL.NS,0,103.3,298,39.34
2022-10-07,buy,BAJAJ-AUTO.NS,0,3603.55,297,39.34
2022-10-07,buy,SUNPHARMA.NS,0,955.15,293,39.34
2022-10-07,buy,BAJAJFINSV.NS,0,1699.0,296,39.34
2022-10-07,buy,TECHM.NS,0,1023.85,292,39.34
2022-10-07,buy,TATACONSUM.NS,0,780.9,299,39.34
2022-10-07,buy,ICICIBANK.NS,0,882.55,289,39.34
2022-10-10,sell,ASIANPAINT.NS,0,3277.95,0,39.34
2022-10-10,sell,ULTRACEMCO.NS,0,6149.9,0,39.34
2022-10-10,sell,TITAN.NS,0,2680.1,0,39.34
2022-10-10,sell,TCS.NS,0,3118.55,0,39.34
2022-10-10,sell,TATAMOTORS.NS,0,395.95,0,39.34
2022-10-10,sell,SHREECEM.NS,0,21142.65,0,39.34
2022-10-10,sell,ONGC.NS,0,133.25,0,39.34
2022-10-10,sell,NESTLEIND.NS,0,19119.05,0,39.34
2022-10-10,sell,LUPIN.NS,0,707.2,0,39.34
2022-10-10,sell,KOTAKBANK.NS,0,1808.25,0,39.34
2022-10-10,sell,ITC.NS,0,327.85,0,39.34
2022-10-10,sell,IOC.NS,0,67.55,0,39.34
2022-10-10,sell,INFY.NS,0,1462.65,0,39.34
2022-10-10,sell,INDUSINDBK.NS,0,1210.3,0,39.34
2022-10-10,sell,HINDUNILVR.NS,0,2605.6,0,39.34
2022-10-10,sell,JSWSTEEL.NS,0,666.0,0,39.34
2022-10-10,sell,HEROMOTOCO.NS,0,2570.5,0,39.34
2022-10-10,sell,HDFCBANK.NS,0,1415.0,0,39.34
2022-10-10,sell,HDFC.NS,0,2298.5,0,39.34
2022-10-10,sell,HCLTECH.NS,0,963.25,0,39.34
2022-10-10,sell,AXISBANK.NS,0,776.85,0,39.34
2022-10-10,sell,GRASIM.NS,0,1673.95,0,39.34
2022-10-10,sell,HINDALCO.NS,0,407.5,0,39.34
2022-10-10,sell,BAJFINANCE.NS,0,7293.4,0,39.34
2022-10-10,sell,DRREDDY.NS,0,4380.0,0,39.34
2022-10-10,buy,WIPRO.NS,0,411.3,296,39.34
2022-10-10,buy,SBIN.NS,0,530.75,287,39.34
2022-10-10,buy,UPL.NS,0,683.0,292,39.34
2022-10-10,buy,LT.NS,0,1909.65,300,39.34
2022-10-10,buy,EICHERMOT.NS,0,3531.6,296,39.34
2022-10-10,buy,M&M.NS,0,1243.0,299,39.34
2022-10-10,buy,MARUTI.NS,0,8862.4,299,39.34
2022-10-10,buy,NTPC.NS,0,163.95,295,39.34
2022-10-10,buy,POWERGRID.NS,0,208.95,298,39.34
2022-10-10,buy,RELIANCE.NS,0,2405.8,290,39.34
2022-10-10,buy,CIPLA.NS,0,1118.85,299,39.34
2022-10-10,buy,BHARTIARTL.NS,0,792.35,284,39.34
2022-10-10,buy,TATASTEEL.NS,0,103.2,298,39.34
2022-10-10,buy,BAJAJ-AUTO.NS,0,3616.95,297,39.34
2022-10-10,buy,SUNPHARMA.NS,0,946.05,293,39.34
2022-10-10,buy,BAJAJFINSV.NS,0,1684.4,296,39.34
2022-10-10,buy,TECHM.NS,0,1029.35,292,39.34
2022-10-10,buy,TATACONSUM.NS,0,757.15,299,39.34
2022-10-10,buy,ICICIBANK.NS,0,881.75,289,39.34
2022-10-11,sell,ASIANPAINT.NS,0,3298.7,0,39.34
2022-10-11,sell,ULTRACEMCO.NS,0,6076.75,0,39.34
2022-10-11,sell,TITAN.NS,0,2624.5,0,39.34
2022-10-11,sell,TCS.NS,0,3069.55,0,39.34
2022-10-11,sell,TATAMOTORS.NS,0,393.35,0,39.34
2022-10-11,sell,SHREECEM.NS,0,20802.1,0,39.34
2022-10-11,sell,ONGC.NS,0,131.1,0,39.34
2022-10-11,sell,NESTLEIND.NS,0,18449.95,0,39.34
2022-10-11,sell,LUPIN.NS,0,680.95,0,39.34
2022-10-11,sell,KOTAKBANK.NS,0,1787.9,0,39.34
2022-10-11,sell,ITC.NS,0,326.3,0,39.34
2022-10-11,sell,IOC.NS,0,65.95,0,39.34
2022-10-11,sell,INFY.NS,0,1423.8,0,39.34
2022-10-11,sell,INDUSINDBK.NS,0,1164.6,0,39.34
2022-10-11,sell,HINDUNILVR.NS,0,2550.65,0,39.34
2022-10-11,sell,JSWSTEEL.NS,0,642.75,0,39.34
2022-10-11,sell,HEROMOTOCO.NS,0,2548.15,0,39.34
2022-10-11,sell,HDFCBANK.NS,0,1400.65,0,39.34
2022-10-11,sell,HDFC.NS,0,2271.25,0,39.34
2022-10-11,sell,HCLTECH.NS,0,938.6,0,39.34
2022-10-11,sell,AXISBANK.NS,0,785.55,0,39.34
2022-10-11,sell,GRASIM.NS,0,1644.5,0,39.34
2022-10-11,sell,HINDALCO.NS,0,396.05,0,39.34
2022-10-11,sell,BAJFINANCE.NS,0,7202.8,0,39.34
2022-10-11,sell,DRREDDY.NS,0,4282.75,0,39.34
2022-10-11,buy,WIPRO.NS,0,404.4,296,39.34
2022-10-11,buy,SBIN.NS,0,527.4,287,39.34
2022-10-11,buy,UPL.NS,0,664.15,292,39.34
2022-10-11,buy,LT.NS,0,1878.95,300,39.34
2022-10-11,buy,EICHERMOT.NS,0,3408.0,296,39.34
2022-10-11,buy,M&M.NS,0,1229.55,299,39.34
2022-10-11,buy,MARUTI.NS,0,8684.15,299,39.34
2022-10-11,buy,NTPC.NS,0,161.05,295,39.34
2022-10-11,buy,POWERGRID.NS,0,208.35,298,39.34
2022-10-11,buy,RELIANCE.NS,0,2357.9,290,39.34
2022-10-11,buy,CIPLA.NS,0,1110.1,299,39.34
2022-10-11,buy,BHARTIARTL.NS,0,780.3,284,39.34
2022-10-11,buy,TATASTEEL.NS,0,100.35,298,39.34
2022-10-11,buy,BAJAJ-AUTO.NS,0,3528.75,297,39.34
2022-10-11,buy,SUNPHARMA.NS,0,944.75,293,39.34
2022-10-11,buy,BAJAJFINSV.NS,0,1672.65,296,39.34
2022-10-11,buy,TECHM.NS,0,1004.85,292,39.34
2022-10-11,buy,TATACONSUM.NS,0,742.6,299,39.34
2022-10-11,buy,ICICIBANK.NS,0,870.6,289,39.34
2022-10-12,sell,ASIANPAINT.NS,0,3248.2,0,39.34
2022-10-12,sell,ULTRACEMCO.NS,0,6177.7,0,39.34
2022-10-12,sell,TITAN.NS,0,2621.35,0,39.34
2022-10-12,sell,TCS.NS,0,3100.75,0,39.34
2022-10-12,sell,TATAMOTORS.NS,0,396.55,0,39.34
2022-10-12,sell,SHREECEM.NS,0,21012.15,0,39.34
2022-10-12,sell,ONGC.NS,0,131.35,0,39.34
2022-10-12,sell,NESTLEIND.NS,0,18725.4,0,39.34
2022-10-12,sell,LUPIN.NS,0,679.3,0,39.34
2022-10-12,sell,KOTAKBANK.NS,0,1810.2,0,39.34
2022-10-12,sell,ITC.NS,0,330.1,0,39.34
2022-10-12,sell,IOC.NS,0,67.25,0,39.34
2022-10-12,sell,INFY.NS,0,1428.7,0,39.34
2022-10-12,sell,INDUSINDBK.NS,0,1189.05,0,39.34
2022-10-12,sell,HINDUNILVR.NS,0,2591.35,0,39.34
2022-10-12,sell,JSWSTEEL.NS,0,651.1,0,39.34
2022-10-12,sell,HEROMOTOCO.NS,0,2550.05,0,39.34
2022-10-12,sell,HDFCBANK.NS,0,1409.8,0,39.34
2022-10-12,sell,HDFC.NS,0,2301.75,0,39.34
2022-10-12,sell,HCLTECH.NS,0,952.0,0,39.34
2022-10-12,sell,AXISBANK.NS,0,808.7,0,39.34
2022-10-12,sell,GRASIM.NS,0,1671.65,0,39.34
2022-10-12,sell,HINDALCO.NS,0,400.2,0,39.34
2022-10-12,sell,BAJFINANCE.NS,0,7226.2,0,39.34
2022-10-12,sell,DRREDDY.NS,0,4241.15,0,39.34
2022-10-12,buy,WIPRO.NS,0,407.95,296,39.34
2022-10-12,buy,SBIN.NS,0,533.8,287,39.34
2022-10-12,buy,UPL.NS,0,673.6,292,39.34
2022-10-12,buy,LT.NS,0,1911.25,300,39.34
2022-10-12,buy,EICHERMOT.NS,0,3458.2,296,39.34
2022-10-12,buy,M&M.NS,0,1247.9,299,39.34
2022-10-12,buy,MARUTI.NS,0,8686.6,299,39.34
2022-10-12,buy,NTPC.NS,0,165.0,295,39.34
2022-10-12,buy,POWERGRID.NS,0,215.55,298,39.34
2022-10-12,buy,RELIANCE.NS,0,2375.25,290,39.34
2022-10-12,buy,CIPLA.NS,0,1108.45,299,39.34
2022-10-12,buy,BHARTIARTL.NS,0,775.55,284,39.34
2022-10-12,buy,TATASTEEL.NS,0,100.55,298,39.34
2022-10-12,buy,BAJAJ-AUTO.NS,0,3624.5,297,39.34
2022-10-12,buy,SUNPHARMA.NS,0,955.55,293,39.34
2022-10-12,buy,BAJAJFINSV.NS,0,1694.65,296,39.34
2022-10-12,buy,TECHM.NS,0,1015.9,292,39.34
2022-10-12,buy,TATACONSUM.NS,0,757.35,299,39.34
2022-10-12,buy,ICICIBANK.NS,0,868.35,289,39.34
2022-10-13,sell,ASIANPAINT.NS,0,3209.0,0,39.34
2022-10-13,sell,ULTRACEMCO.NS,0,6181.75,0,39.34
2022-10-13,sell,TITAN.NS,0,2598.65,0,39.34
2022-10-13,sell,TCS.NS,0,3103.3,0,39.34
2022-10-13,sell,TATAMOTORS.NS,0,399.0,0,39.34
2022-10-13,sell,SHREECEM.NS,0,21075.65,0,39.34
2022-10-13,sell,ONGC.NS,0,129.85,0,39.34
2022-10-13,sell,NESTLEIND.NS,0,18763.65,0,39.34
2022-10-13,sell,LUPIN.NS,0,687.15,0,39.34
2022-10-13,sell,KOTAKBANK.NS,0,1801.5,0,39.34
2022-10-13,sell,ITC.NS,0,328.65,0,39.34
2022-10-13,sell,IOC.NS,0,66.85,0,39.34
2022-10-13,sell,INFY.NS,0,1419.9,0,39.34
2022-10-13,sell,INDUSINDBK.NS,0,1184.25,0,39.34
2022-10-13,sell,HINDUNILVR.NS,0,2566.4,0,39.34
2022-10-13,sell,JSWSTEEL.NS,0,648.35,0,39.34
2022-10-13,sell,HEROMOTOCO.NS,0,2546.45,0,39.34
2022-10-13,sell,HDFCBANK.NS,0,1393.6,0,39.34
2022-10-13,sell,HDFC.NS,0,2283.25,0,39.34
2022-10-13,sell,HCLTECH.NS,0,982.1,0,39.34
2022-10-13,sell,AXISBANK.NS,0,802.0,0,39.34
2022-10-13,sell,GRASIM.NS,0,1679.75,0,39.34
2022-10-13,sell,HINDALCO.NS,0,401.55,0,39.34
2022-10-13,sell,BAJFINANCE.NS,0,7151.65,0,39.34
2022-10-13,sell,DRREDDY.NS,0,4254.65,0,39.34
2022-10-13,buy,WIPRO.NS,0,379.1,296,39.34
2022-10-13,buy,SBIN.NS,0,521.45,287,39.34
2022-10-13,buy,UPL.NS,0,663.9,292,39.34
2022-10-13,buy,LT.NS,0,1876.15,300,39.34
2022-10-13,buy,EICHERMOT.NS,0,3471.2,296,39.34
2022-10-13,buy,M&M.NS,0,1248.2,299,39.34
2022-10-13,buy,MARUTI.NS,0,8649.55,299,39.34
2022-10-13,buy,NTPC.NS,0,164.75,295,39.34
2022-10-13,buy,POWERGRID.NS,0,213.95,298,39.34
2022-10-13,buy,RELIANCE.NS,0,2382.8,290,39.34
2022-10-13,buy,CIPLA.NS,0,1103.65,299,39.34
2022-10-13,buy,BHARTIARTL.NS,0,768.9,284,39.34
2022-10-13,buy,TATASTEEL.NS,0,100.1,298,39.34
2022-10-13,buy,BAJAJ-AUTO.NS,0,3604.8,297,39.34
2022-10-13,buy,SUNPHARMA.NS,0,968.4,293,39.34
2022-10-13,buy,BAJAJFINSV.NS,0,1681.75,296,39.34
2022-10-13,buy,TECHM.NS,0,1012.95,292,39.34
2022-10-13,buy,TATACONSUM.NS,0,757.4,299,39.34
2022-10-13,buy,ICICIBANK.NS,0,853.6,289,39.34
2022-10-14,sell,ASIANPAINT.NS,0,3185.5,0,39.34
2022-10-14,sell,ULTRACEMCO.NS,0,6192.0,0,39.34
2022-10-14,sell,TITAN.NS,0,2617.8,0,39.34
2022-10-14,sell,TCS.NS,0,3099.15,0,39.34
2022-10-14,sell,TATAMOTORS.NS,0,396.25,0,39.34
2022-10-14,sell,SHREECEM.NS,0,21188.5,0,39.34
2022-10-14,sell,ONGC.NS,0,127.6,0,39.34
2022-10-14,sell,NESTLEIND.NS,0,18928.0,0,39.34
2022-10-14,sell,LUPIN.NS,0,690.65,0,39.34
2022-10-14,sell,KOTAKBANK.NS,0,1834.0,0,39.34
2022-10-14,sell,ITC.NS,0,332.1,0,39.34
2022-10-14,sell,IOC.NS,0,66.3,0,39.34
2022-10-14,sell,INFY.NS,0,1474.25,0,39.34
2022-10-14,sell,INDUSINDBK.NS,0,1181.6,0,39.34
2022-10-14,sell,HINDUNILVR.NS,0,2575.8,0,39.34
2022-10-14,sell,JSWSTEEL.NS,0,640.25,0,39.34
2022-10-14,sell,HEROMOTOCO.NS,0,2535.9,0,39.34
2022-10-14,sell,HDFCBANK.NS,0,1439.0,0,39.34
2022-10-14,sell,HDFC.NS,0,2343.5,0,39.34
2022-10-14,sell,HCLTECH.NS,0,1002.55,0,39.34
2022-10-14,sell,AXISBANK.NS,0,800.5,0,39.34
2022-10-14,sell,GRASIM.NS,0,1695.55,0,39.34
2022-10-14,sell,HINDALCO.NS,0,397.15,0,39.34
2022-10-14,sell,BAJFINANCE.NS,0,7272.5,0,39.34
2022-10-14,sell,DRREDDY.NS,0,4310.8,0,39.34
2022-10-14,buy,WIPRO.NS,0,377.3,296,39.34
2022-10-14,buy,SBIN.NS,0,527.2,287,39.34
2022-10-14,buy,UPL.NS,0,678.3,292,39.34
2022-10-14,buy,LT.NS,0,1911.6,300,39.34
2022-10-14,buy,EICHERMOT.NS,0,3477.2,296,39.34
2022-10-14,buy,M&M.NS,0,1230.3,299,39.34
2022-10-14,buy,MARUTI.NS,0,8617.3,299,39.34
2022-10-14,buy,NTPC.NS,0,165.1,295,39.34
2022-10-14,buy,POWERGRID.NS,0,212.65,298,39.34
2022-10-14,buy,RELIANCE.NS,0,2370.7,290,39.34
2022-10-14,buy,CIPLA.NS,0,1108.9,299,39.34
2022-10-14,buy,BHARTIARTL.NS,0,765.95,284,39.34
2022-10-14,buy,TATASTEEL.NS,0,100.1,298,39.34
2022-10-14,buy,BAJAJ-AUTO.NS,0,3570.5,297,39.34
2022-10-14,buy,SUNPHARMA.NS,0,976.3,293,39.34
2022-10-14,buy,BAJAJFINSV.NS,0,1688.3,296,39.34
2022-10-14,buy,TECHM.NS,0,1019.85,292,39.34
2022-10-14,buy,TATACONSUM.NS,0,761.25,299,39.34
2022-10-14,buy,ICICIBANK.NS,0,870.25,289,39.34
2022-10-18,sell,ASIANPAINT.NS,0,3225.85,0,39.34
2022-10-18,sell,ULTRACEMCO.NS,0,6346.75,0,39.34
2022-10-18,sell,TITAN.NS,0,2641.1,0,39.34
2022-10-18,sell,TCS.NS,0,3144.7,0,39.34
2022-10-18,sell,TATAMOTORS.NS,0,404.25,0,39.34
2022-10-18,sell,SHREECEM.NS,0,20967.9,0,39.34
2022-10-18,sell,ONGC.NS,0,128.7,0,39.34
2022-10-18,sell,NESTLEIND.NS,0,19387.85,0,39.34
2022-10-18,sell,LUPIN.NS,0,693.8,0,39.34
2022-10-18,sell,KOTAKBANK.NS,0,1859.7,0,39.34
2022-10-18,sell,ITC.NS,0,340.3,0,39.34
2022-10-18,sell,IOC.NS,0,66.7,0,39.34
2022-10-18,sell,INFY.NS,0,1503.7,0,39.34
2022-10-18,sell,INDUSINDBK.NS,0,1223.25,0,39.34
2022-10-18,sell,HINDUNILVR.NS,0,2602.25,0,39.34
2022-10-18,sell,JSWSTEEL.NS,0,636.75,0,39.34
2022-10-18,sell,HEROMOTOCO.NS,0,2562.0,0,39.34
2022-10-18,sell,HDFCBANK.NS,0,1443.85,0,39.34
2022-10-18,sell,HDFC.NS,0,2331.65,0,39.34
2022-10-18,sell,HCLTECH.NS,0,1009.2,0,39.34
2022-10-18,sell,AXISBANK.NS,0,816.35,0,39.34
2022-10-18,sell,GRASIM.NS,0,1688.25,0,39.34
2022-10-18,sell,HINDALCO.NS,0,393.45,0,39.34
2022-10-18,sell,BAJFINANCE.NS,0,7390.4,0,39.34
2022-10-18,sell,DRREDDY.NS,0,4356.55,0,39.34
2022-10-18,buy,WIPRO.NS,0,379.3,296,39.34
2022-10-18,buy,SBIN.NS,0,562.45,287,39.34
2022-10-18,buy,UPL.NS,0,682.05,292,39.34
2022-10-18,buy,LT.NS,0,1918.1,300,39.34
2022-10-18,buy,EICHERMOT.NS,0,3612.5,296,39.34
2022-10-18,buy,M&M.NS,0,1253.8,299,39.34
2022-10-18,buy,MARUTI.NS,0,8807.35,299,39.34
2022-10-18,buy,NTPC.NS,0,166.95,295,39.34
2022-10-18,buy,POWERGRID.NS,0,212.35,298,39.34
2022-10-18,buy,RELIANCE.NS,0,2451.25,290,39.34
2022-10-18,buy,CIPLA.NS,0,1125.85,299,39.34
2022-10-18,buy,BHARTIARTL.NS,0,783.15,284,39.34
2022-10-18,buy,TATASTEEL.NS,0,100.65,298,39.34
2022-10-18,buy,BAJAJ-AUTO.NS,0,3611.3,297,39.34
2022-10-18,buy,SUNPHARMA.NS,0,978.35,293,39.34
2022-10-18,buy,BAJAJFINSV.NS,0,1726.25,296,39.34
2022-10-18,buy,TECHM.NS,0,1019.4,292,39.34
2022-10-18,buy,TATACONSUM.NS,0,774.35,299,39.34
2022-10-18,buy,ICICIBANK.NS,0,896.9,289,39.34
2022-10-20,sell,ASIANPAINT.NS,0,3140.9,0,39.34
2022-10-20,sell,ULTRACEMCO.NS,0,6302.3,0,39.34
2022-10-20,sell,TITAN.NS,0,2631.5,0,39.34
2022-10-20,sell,TCS.NS,0,3157.3,0,39.34
2022-10-20,sell,TATAMOTORS.NS,0,398.1,0,39.34
2022-10-20,sell,SHREECEM.NS,0,21895.7,0,39.34
2022-10-20,sell,ONGC.NS,0,129.6,0,39.34
2022-10-20,sell,NESTLEIND.NS,0,20061.1,0,39.34
2022-10-20,sell,LUPIN.NS,0,679.7,0,39.34
2022-10-20,sell,KOTAKBANK.NS,0,1863.55,0,39.34
2022-10-20,sell,ITC.NS,0,349.7,0,39.34
2022-10-20,sell,IOC.NS,0,67.85,0,39.34
2022-10-20,sell,INFY.NS,0,1500.9,0,39.34
2022-10-20,sell,INDUSINDBK.NS,0,1159.95,0,39.34
2022-10-20,sell,HINDUNILVR.NS,0,2600.9,0,39.34
2022-10-20,sell,JSWSTEEL.NS,0,628.4,0,39.34
2022-10-20,sell,HEROMOTOCO.NS,0,2565.55,0,39.34
2022-10-20,sell,HDFCBANK.NS,0,1448.8,0,39.34
2022-10-20,sell,HDFC.NS,0,2369.2,0,39.34
2022-10-20,sell,HCLTECH.NS,0,1017.4,0,39.34
2022-10-20,sell,AXISBANK.NS,0,825.85,0,39.34
2022-10-20,sell,GRASIM.NS,0,1688.95,0,39.34
2022-10-20,sell,HINDALCO.NS,0,395.2,0,39.34
2022-10-20,sell,BAJFINANCE.NS,0,7432.4,0,39.34
2022-10-20,sell,DRREDDY.NS,0,4349.05,0,39.34
2022-10-20,buy,WIPRO.NS,0,381.5,296,39.34
2022-10-20,buy,SBIN.NS,0,555.4,287,39.34
2022-10-20,buy,UPL.NS,0,713.5,292,39.34
2022-10-20,buy,LT.NS,0,1904.15,300,39.34
2022-10-20,buy,EICHERMOT.NS,0,3651.15,296,39.34
2022-10-20,buy,M&M.NS,0,1250.0,299,39.34
2022-10-20,buy,MARUTI.NS,0,8707.4,299,39.34
2022-10-20,buy,NTPC.NS,0,166.95,295,39.34
2022-10-20,buy,POWERGRID.NS,0,217.5,298,39.34
2022-10-20,buy,RELIANCE.NS,0,2500.6,290,39.34
2022-10-20,buy,CIPLA.NS,0,1136.8,299,39.34
2022-10-20,buy,BHARTIARTL.NS,0,792.9,284,39.34
2022-10-20,buy,TATASTEEL.NS,0,100.9,298,39.34
2022-10-20,buy,BAJAJ-AUTO.NS,0,3691.85,297,39.34
2022-10-20,buy,SUNPHARMA.NS,0,980.35,293,39.34
2022-10-20,buy,BAJAJFINSV.NS,0,1725.7,296,39.34
2022-10-20,buy,TECHM.NS,0,1041.65,292,39.34
2022-10-20,buy,TATACONSUM.NS,0,770.7,299,39.34
2022-10-20,buy,ICICIBANK.NS,0,888.65,289,39.34
2022-10-21,sell,ASIANPAINT.NS,0,3092.4,0,39.34
2022-10-21,sell,ULTRACEMCO.NS,0,6362.9,0,39.34
2022-10-21,sell,TITAN.NS,0,2665.65,0,39.34
2022-10-21,sell,TCS.NS,0,3137.4,0,39.34
2022-10-21,sell,TATAMOTORS.NS,0,398.05,0,39.34
2022-10-21,sell,SHREECEM.NS,0,20935.2,0,39.34
2022-10-21,sell,ONGC.NS,0,131.55,0,39.34
2022-10-21,sell,NESTLEIND.NS,0,20294.95,0,39.34
2022-10-21,sell,LUPIN.NS,0,678.8,0,39.34
2022-10-21,sell,KOTAKBANK.NS,0,1902.65,0,39.34
2022-10-21,sell,ITC.NS,0,345.6,0,39.34
2022-10-21,sell,IOC.NS,0,67.5,0,39.34
2022-10-21,sell,INFY.NS,0,1500.5,0,39.34
2022-10-21,sell,INDUSINDBK.NS,0,1142.25,0,39.34
2022-10-21,sell,HINDUNILVR.NS,0,2653.9,0,39.34
2022-10-21,sell,JSWSTEEL.NS,0,622.05,0,39.34
2022-10-21,sell,HEROMOTOCO.NS,0,2569.85,0,39.34
2022-10-21,sell,HDFCBANK.NS,0,1438.6,0,39.34
2022-10-21,sell,HDFC.NS,0,2349.9,0,39.34
2022-10-21,sell,HCLTECH.NS,0,1027.2,0,39.34
2022-10-21,sell,AXISBANK.NS,0,900.4,0,39.34
2022-10-21,sell,GRASIM.NS,0,1677.05,0,39.34
2022-10-21,sell,HINDALCO.NS,0,393.75,0,39.34
2022-10-21,sell,BAJFINANCE.NS,0,7192.75,0,39.34
2022-10-21,sell,DRREDDY.NS,0,4330.8,0,39.34
2022-10-21,buy,WIPRO.NS,0,382.55,296,39.34
2022-10-21,buy,SBIN.NS,0,560.85,287,39.34
2022-10-21,buy,UPL.NS,0,700.2,292,39.34
2022-10-21,buy,LT.NS,0,1876.75,300,39.34
2022-10-21,buy,EICHERMOT.NS,0,3629.5,296,39.34
2022-10-21,buy,M&M.NS,0,1256.75,299,39.34
2022-10-21,buy,MARUTI.NS,0,8703.3,299,39.34
2022-10-21,buy,NTPC.NS,0,165.05,295,39.34
2022-10-21,buy,POWERGRID.NS,0,217.3,298,39.34
2022-10-21,buy,RELIANCE.NS,0,2471.6,290,39.34
2022-10-21,buy,CIPLA.NS,0,1134.75,299,39.34
2022-10-21,buy,BHARTIARTL.NS,0,797.45,284,39.34
2022-10-21,buy,TATASTEEL.NS,0,100.2,298,39.34
2022-10-21,buy,BAJAJ-AUTO.NS,0,3668.6,297,39.34
2022-10-21,buy,SUNPHARMA.NS,0,977.7,293,39.34
2022-10-21,buy,BAJAJFINSV.NS,0,1684.45,296,39.34
2022-10-21,buy,TECHM.NS,0,1041.15,292,39.34
2022-10-21,buy,TATACONSUM.NS,0,761.65,299,39.34
2022-10-21,buy,ICICIBANK.NS,0,907.15,289,39.34
2022-10-28,sell,ASIANPAINT.NS,0,3053.4,0,39.34
2022-10-28,sell,ULTRACEMCO.NS,0,6445.85,0,39.34
2022-10-28,sell,TITAN.NS,0,2736.4,0,39.34
2022-10-28,sell,TCS.NS,0,3163.25,0,39.34
2022-10-28,sell,TATAMOTORS.NS,0,409.9,0,39.34
2022-10-28,sell,SHREECEM.NS,0,21779.85,0,39.34
2022-10-28,sell,ONGC.NS,0,133.7,0,39.34
2022-10-28,sell,NESTLEIND.NS,0,20282.45,0,39.34
2022-10-28,sell,LUPIN.NS,0,696.4,0,39.34
2022-10-28,sell,KOTAKBANK.NS,0,1884.25,0,39.34
2022-10-28,sell,ITC.NS,0,345.8,0,39.34
2022-10-28,sell,IOC.NS,0,68.45,0,39.34
2022-10-28,sell,INFY.NS,0,1513.25,0,39.34
2022-10-28,sell,INDUSINDBK.NS,0,1147.0,0,39.34
2022-10-28,sell,HINDUNILVR.NS,0,2524.25,0,39.34
2022-10-28,sell,JSWSTEEL.NS,0,670.4,0,39.34
2022-10-28,sell,HEROMOTOCO.NS,0,2649.85,0,39.34
2022-10-28,sell,HDFCBANK.NS,0,1458.7,0,39.34
2022-10-28,sell,HDFC.NS,0,2400.45,0,39.34
2022-10-28,sell,HCLTECH.NS,0,1030.0,0,39.34
2022-10-28,sell,AXISBANK.NS,0,903.05,0,39.34
2022-10-28,sell,GRASIM.NS,0,1684.2,0,39.34
2022-10-28,sell,HINDALCO.NS,0,404.95,0,39.34
2022-10-28,sell,BAJFINANCE.NS,0,7006.85,0,39.34
2022-10-28,sell,DRREDDY.NS,0,4459.95,0,39.34
2022-10-28,buy,WIPRO.NS,0,383.25,296,39.34
2022-10-28,buy,SBIN.NS,0,570.75,287,39.34
2022-10-28,buy,UPL.NS,0,713.9,292,39.34
2022-10-28,buy,LT.NS,0,1975.05,300,39.34
2022-10-28,buy,EICHERMOT.NS,0,3745.75,296,39.34
2022-10-28,buy,M&M.NS,0,1311.65,299,39.34
2022-10-28,buy,MARUTI.NS,0,9492.55,299,39.34
2022-10-28,buy,NTPC.NS,0,174.05,295,39.34
2022-10-28,buy,POWERGRID.NS,0,226.8,298,39.34
2022-10-28,buy,RELIANCE.NS,0,2526.15,290,39.34
2022-10-28,buy,CIPLA.NS,0,1155.2,299,39.34
2022-10-28,buy,BHARTIARTL.NS,0,816.85,284,39.34
2022-10-28,buy,TATASTEEL.NS,0,101.6,298,39.34
2022-10-28,buy,BAJAJ-AUTO.NS,0,3670.7,297,39.34
2022-10-28,buy,SUNPHARMA.NS,0,990.0,293,39.34
2022-10-28,buy,BAJAJFINSV.NS,0,1653.4,296,39.34
2022-10-28,buy,TECHM.NS,0,1048.95,292,39.34
2022-10-28,buy,TATACONSUM.NS,0,761.35,299,39.34
2022-10-28,buy,ICICIBANK.NS,0,907.85,289,39.34
2022-11-02,sell,ASIANPAINT.NS,0,3131.9,0,39.34
2022-11-02,sell,ULTRACEMCO.NS,0,6779.9,0,39.34
2022-11-02,sell,TITAN.NS,0,2728.45,0,39.34
2022-11-02,sell,TCS.NS,0,3241.7,0,39.34
2022-11-02,sell,TATAMOTORS.NS,0,422.15,0,39.34
2022-11-02,sell,SHREECEM.NS,0,22327.2,0,39.34
2022-11-02,sell,ONGC.NS,0,136.45,0,39.34
2022-11-02,sell,NESTLEIND.NS,0,20387.35,0,39.34
2022-11-02,sell,LUPIN.NS,0,707.45,0,39.34
2022-11-02,sell,KOTAKBANK.NS,0,1909.95,0,39.34
2022-11-02,sell,ITC.NS,0,354.65,0,39.34
2022-11-02,sell,IOC.NS,0,68.6,0,39.34
2022-11-02,sell,INFY.NS,0,1553.3,0,39.34
2022-11-02,sell,INDUSINDBK.NS,0,1138.2,0,39.34
2022-11-02,sell,HINDUNILVR.NS,0,2518.3,0,39.34
2022-11-02,sell,JSWSTEEL.NS,0,684.2,0,39.34
2022-11-02,sell,HEROMOTOCO.NS,0,2643.95,0,39.34
2022-11-02,sell,HDFCBANK.NS,0,1514.2,0,39.34
2022-11-02,sell,HDFC.NS,0,2508.0,0,39.34
2022-11-02,sell,HCLTECH.NS,0,1045.2,0,39.34
2022-11-02,sell,AXISBANK.NS,0,863.55,0,39.34
2022-11-02,sell,GRASIM.NS,0,1760.05,0,39.34
2022-11-02,sell,HINDALCO.NS,0,421.3,0,39.34
2022-11-02,sell,BAJFINANCE.NS,0,7156.2,0,39.34
2022-11-02,sell,DRREDDY.NS,0,4555.65,0,39.34
